endTime,artistName,trackName,msPlayed
2022-07-25 16:24,Nelly,The Fix (feat. Jeremih),800
2022-07-25 16:24,Jeremih,Don't Tell 'Em,2120
2022-07-25 16:28,Sean Kingston,Beautiful Girls,880
2022-07-25 16:31,Ruger,WeWe,173616
2022-07-25 16:33,Chris Brown,Call Me Every Day (feat. Wizkid),146839
2022-07-25 16:35,Skiibii,Trenches,145999
2022-07-25 16:38,Oxlade,KU LO SA - A COLORS SHOW,147579
2022-07-25 16:38,Big Sean,Lithuania (feat. Travis Scott),2150
2022-07-25 16:38,DJ Khaled,"Gold Slugs (feat. Chris Brown, August Alsina & Fetty Wap)",5486
2022-07-25 16:40,Don Toliver,Situation,140963
2022-07-25 16:43,DeJ Loaf,No Fear,169852
2022-07-25 16:43,Major Lazer,Boom,11040
2022-07-25 16:43,Show Dem Camp,Up To You - Ikon Mix,1300
2022-07-25 16:46,Burna Boy,Rollercoaster (feat. J Balvin),187268
2022-07-25 16:49,Burna Boy,For My Hand (feat. Ed Sheeran),159123
2022-07-25 16:52,Burna Boy,Solid (feat. Blxst & Kehlani),195134
2022-07-25 16:55,Burna Boy,Toni-Ann Singh (feat. Popcaan),175676
2022-07-25 16:56,Burna Boy,Dirty Secrets,23558
2022-07-25 17:14,Burna Boy,Different Size (feat. Victony),510
2022-07-25 17:14,Justin Bieber,Honest (feat. Don Toliver),0
2022-07-25 17:14,Victony,All Power,810
2022-07-25 17:17,Victony,All Power,192284
2022-07-25 17:20,Justin Bieber,Honest (feat. Don Toliver),193322
2022-07-25 17:24,Victony,kolomental,196999
2022-07-25 17:27,Robinson,Ayo Girl (Fayahh Beat) [feat. Rema],165215
2022-07-25 17:30,Davido,Coolest Kid in Africa (feat. Nasty C),228559
2022-07-25 17:41,Davido,Gbagbe Oshi,7059
2022-07-25 22:05,Adekunle Gold,FYE,209998
2022-07-25 22:08,Lil Kesh,Don't Call Me (feat. Zinoleesky),178982
2022-07-25 22:11,Nonso Amadi,Different (With Majid Jordan),146399
2022-07-25 22:14,Young Jonn,Dada (feat. Davido) [Remix],177692
2022-07-25 22:14,Nonso Amadi,Dial Me,8618
2022-07-25 22:17,Rema,Oroma Baby,209696
2022-07-25 22:20,SPINALL,Jabole,165299
2022-07-25 22:24,Rowlene,Hypnotise,215734
2022-07-25 22:26,Young T & Bugsey,No Mickey Mouse Ting,5190
2022-07-25 22:26,Fireboy DML,Energy,2670
2022-07-25 22:26,SPINALL,PALAZZO,118722
2022-07-25 22:26,AJ Tracey,Wifey Riddim 3,1410
2022-07-25 22:26,Don Toliver,Can't Feel My Legs,1780
2022-07-25 22:26,XXXTENTACION,Look At Me!,1480
2022-07-25 22:29,Tory Lanez,LUV,7398
2022-07-25 22:29,Lord B,Kilonso,182569
2022-07-25 22:33,NSG,We Dey,237499
2022-07-25 22:36,AlunaGeorge,Attracting Flies,188957
2022-07-25 22:37,Dreamer Isioma,Sensitive,33608
2022-07-25 22:40,Shakka,Man Down (feat. AlunaGeorge),211210
2022-07-25 22:43,Omah Lay,understand,174544
2022-07-25 22:46,Dexta Daps,Breaking News,207157
2022-07-25 22:47,Dave,Location (feat. Burna Boy),12861
2022-07-25 23:08,Skepta,Glow In The Dark,1020
2022-07-25 23:08,DING DONG,Fling,670
2022-07-25 23:08,Boney M.,Rasputin,0
2022-07-25 23:12,DING DONG,Fling,168044
2022-07-25 23:13,Rema,Woman,0
2022-07-25 23:13,LADIPOE,Running,1550
2022-07-25 23:13,Mayorkun,Sope,0
2022-07-25 23:13,Calvin Harris,How Deep Is Your Love - Chris Lake Remix,330
2022-07-25 23:13,Yxng Bane,Fine Wine,1170
2022-07-25 23:13,Lorde,Buzzcut Season,0
2022-07-25 23:13,Boney M.,Rasputin,27073
2022-07-25 23:28,Chance the Rapper,Slide Around,270992
2022-07-25 23:28,Tove Lo,Habits (Stay High) - Hippie Sabotage Remix,870
2022-07-25 23:28,Joeboy,Baby,14540
2022-07-25 23:28,Nicki Minaj,Rich Sex (feat. Lil Wayne),5405
2022-07-25 23:32,Lojay,Monalisa,213991
2022-07-25 23:35,Burna Boy,For My Hand (feat. Ed Sheeran),159123
2022-07-25 23:39,Bnxn,Something sweet,145991
2022-07-25 23:39,Drake,Right Hand,260
2022-07-25 23:42,Ojahbee,Dutty Love,171427
2022-07-25 23:42,Major Lazer,Watch Out For This (Bumaye),2260
2022-07-25 23:45,Reekado Banks,Ozumba Mbadiwe,212636
2022-07-25 23:46,Gyptian,Wine Slow,14851
2022-07-25 23:48,Fireboy DML,Sound,48060
2022-07-25 23:48,Saweetie,Dipped In Ice,121960
2022-07-26 02:00,Fireboy DML,Sound,5201
2022-07-26 02:03,Ruger,WeWe,169250
2022-07-26 02:13,Don Toliver,Situation,63195
2022-07-26 02:16,Ruger,WeWe,173616
2022-07-26 02:19,Koomz,Pretty One,182168
2022-07-26 02:22,J Hus,Fisherman (feat. MoStack & MIST),177292
2022-07-26 02:22,Wheatus,Teenage Dirtbag,6100
2022-07-26 02:25,Fireboy DML,King,165039
2022-07-26 02:28,Tory Lanez,The Take (feat. Chris Brown),221491
2022-07-26 02:29,Doja Cat,Payday (feat. Young Thug),18262
2022-07-26 12:47,Doja Cat,Payday (feat. Young Thug),212946
2022-07-26 12:50,L.A.X,Run Away,188812
2022-07-26 13:36,Mr Eazi,Tony Montana,800
2022-07-26 13:36,Unknown T,Throwback (with Crazy Cousinz),780
2022-07-26 13:36,Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),270
2022-07-26 13:36,Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),970
2022-07-26 13:36,Chris Brown,Love More (feat. Nicki Minaj),910
2022-07-26 13:36,Kida Kudz,Bounce (feat. Wiley),0
2022-07-26 13:36,Burna Boy,Time Flies (feat. Sauti Sol),152177
2022-07-26 13:39,Kida Kudz,Bounce (feat. Wiley),219374
2022-07-26 13:43,Doja Cat,I Don't Do Drugs (feat. Ariana Grande),188893
2022-07-26 13:45,Blaq Jerzee,Arizona,168697
2022-07-26 13:45,DJ Snake,Loco Contigo (feat. J. Balvin & Tyga),0
2022-07-26 13:45,NSG,Petite,1030
2022-07-26 13:45,Juls,1985,0
2022-07-26 13:45,NSG,Trust Issues,0
2022-07-26 13:45,Stormzy,Own It (feat. Ed Sheeran & Burna Boy),920
2022-07-26 13:46,Chip,Marijuana (feat. MIST),2040
2022-07-26 13:47,Ruger,WeWe,49840
2022-07-26 21:42,Ruger,WeWe,173616
2022-07-26 21:45,Boj,Bill Up,131421
2022-07-26 21:48,Young T & Bugsey,Strike a Pose (feat. Aitch),214203
2022-07-26 21:51,Cuppy,Labalaba,176269
2022-07-26 21:54,DeJ Loaf,No Fear,169852
2022-07-26 21:58,Jeremih,Don't Tell 'Em,266839
2022-07-26 22:02,Davido,Gbagbe Oshi,206639
2022-07-26 22:02,Summer Walker,Something Real (with London On Da Track & Chris Brown),3043
2022-07-26 22:04,Rema,Oroma Baby,14950
2022-07-26 22:07,Rema,Oroma Baby,209696
2022-07-26 22:07,Basketmouth,Life,6341
2022-07-26 22:13,Wizkid,Ginger (feat. Burna Boy),196146
2022-07-26 22:15,Rema,Rainbow,136129
2022-07-26 22:19,Burna Boy,Different Size (feat. Victony),209968
2022-07-26 22:22,Lojay,Monalisa,213991
2022-07-26 22:25,Young Jonn,Dada (feat. Davido) [Remix],177692
2022-07-26 22:27,Reekado Banks,Ozumba Mbadiwe - Remix,118112
2022-07-26 22:27,Robinson,Ayo Girl (Fayahh Beat) [feat. Rema],1050
2022-07-26 22:31,Rema,Divine,213290
2022-07-26 22:35,Rema,Oroma Baby,209697
2022-07-26 22:35,Basketmouth,Life,25470
2022-07-26 22:38,Wizkid,Ginger (feat. Burna Boy),196146
2022-07-26 22:41,Rema,Rainbow,136129
2022-07-26 22:43,Burna Boy,Different Size (feat. Victony),159710
2022-07-26 22:49,Burna Boy,Different Size (feat. Victony),50251
2022-07-26 22:49,Diamond Platnumz,Gimmie (feat. Rema),9718
2022-07-26 22:50,D'Prince,One Shirt (feat. Jonzing World),28070
2022-07-26 22:53,Rema,Soundgasm,204754
2022-07-26 22:56,Rema,Mara,178407
2022-07-26 23:00,Lojay,Monalisa,213991
2022-07-26 23:03,Young Jonn,Dada (feat. Davido) [Remix],177692
2022-07-26 23:06,Reekado Banks,Ozumba Mbadiwe - Remix,211635
2022-07-26 23:09,Robinson,Ayo Girl (Fayahh Beat) [feat. Rema],165215
2022-07-26 23:11,Skiibii,Baddest Boy - Remix,144064
2022-07-26 23:19,Basketmouth,"Assembly Of Gods (feat. Magnito, Illbliss & Dremo)",59375
2022-07-26 23:19,Basketmouth,Your Body (feat. Buju),1230
2022-07-26 23:19,Khalid,Know Your Worth (feat. Davido & Tems),880
2022-07-26 23:19,Rema,Spaceship Jocelyn,2110
2022-07-26 23:22,Rema,Divine,200570
2022-07-26 23:23,Rema,Peace Of Mind - Virgil Abloh Remix with Fela Kuti,800
2022-07-26 23:23,Cruel Santino,BEAUTIFUL NOTHING (feat. Gus Dapperton),1730
2022-07-26 23:23,Rema,Time N Affection,1160
2022-07-26 23:26,Cruel Santino,DEADMAN BONE (feat. Koffee),171538
2022-07-26 23:27,Cruel Santino,FINAL CHAMPION,97141
2022-07-27 03:11,Cruel Santino,RX-64 (The Jungle),12840
2022-07-27 03:11,Cruel Santino,FINAL CHAMPION,187307
2022-07-27 03:14,Cruel Santino,Purple Juice,160772
2022-07-27 03:15,Blaqbonez,Fendi (feat. Joeboy),108485
2022-07-27 03:18,Blaqbonez,Don't Touch,145730
2022-07-27 03:20,Cruel Santino,Gangsta Fear (feat. Odunsi (The Engine)),139999
2022-07-27 03:24,BrisB,Supa Sigh,212505
2022-07-27 03:27,Cruel Santino,BEAUTIFUL NOTHING (feat. Gus Dapperton),197339
2022-07-27 03:30,Lojay,Tonongo,149332
2022-07-27 03:32,Runtown,Tradition,153468
2022-07-27 03:36,Davido,Coolest Kid in Africa (feat. Nasty C),228559
2022-07-27 03:39,Blaqbonez,Faaji (feat. 1da Banton & Bad Boy Timz),170500
2022-07-27 03:44,Cruel Santino,DEADMAN BONE (feat. Koffee),171538
2022-07-27 03:47,Cruel Santino,FINAL CHAMPION,187307
2022-07-27 03:50,Cruel Santino,RX-64 (The Jungle),198367
2022-07-27 03:51,Cruel Santino,Purple Juice,63233
2022-07-27 03:52,Blaqbonez,Fendi (feat. Joeboy),1800
2022-07-27 03:54,Blaqbonez,Don't Touch,157650
2022-07-27 03:56,Cruel Santino,Gangsta Fear (feat. Odunsi (The Engine)),139999
2022-07-27 03:59,Cruel Santino,MERMAID AQUA,172459
2022-07-27 03:59,Nasty C,Stalling,8297
2022-07-27 04:00,Runtown,No Permission,2260
2022-07-27 04:03,BrisB,Supa Sigh,212505
2022-07-27 04:03,Lojay,Tonongo,1020
2022-07-27 04:03,Cruel Santino,BEAUTIFUL NOTHING (feat. Gus Dapperton),6282
2022-07-27 04:06,Runtown,Tradition,153468
2022-07-27 04:09,Blaqbonez,Faaji (feat. 1da Banton & Bad Boy Timz),2400
2022-07-27 04:09,Davido,Coolest Kid in Africa (feat. Nasty C),186279
2022-07-27 04:12,Cruel Santino,DEADMAN BONE (feat. Koffee),171538
2022-07-27 04:15,Cruel Santino,FINAL CHAMPION,187307
2022-07-27 04:17,Cruel Santino,RX-64 (The Jungle),125482
2022-07-27 04:17,Cruel Santino,Purple Juice,1150
2022-07-27 04:17,Blaqbonez,Fendi (feat. Joeboy),850
2022-07-27 04:18,Blaqbonez,Don't Touch,77990
2022-07-27 20:52,Blaqbonez,Don't Touch,207741
2022-07-27 20:54,SPINALL,Jabole,165299
2022-07-27 20:57,SPINALL,Tatashe,0
2022-07-27 20:57,Boj,Money & Laughter,150445
2022-07-27 20:58,SPINALL,Dis Love,69520
2022-07-27 21:01,Cruel Santino,Gangsta Fear (feat. Odunsi (The Engine)),139999
2022-07-27 21:03,Oxlade,AWAY,164570
2022-07-27 21:06,Cruel Santino,MERMAID AQUA,172460
2022-07-27 21:10,melvitto,Stay (feat. Gabzy),247298
2022-07-27 21:10,Cruel Santino,Monte Claire,0
2022-07-27 21:10,Octavian,"Poison (feat. Take A Daytrip, Obongjayar, Santi)",850
2022-07-27 21:13,Cruel Santino,Monte Claire,159090
2022-07-27 21:13,Octavian,"Poison (feat. Take A Daytrip, Obongjayar, Santi)",1250
2022-07-27 21:16,Asake,Peace Be Unto You (PBUY),153103
2022-07-27 21:17,Cruel Santino,THE PEARLS (feat. Maison2500),112617
2022-07-27 21:18,Amaarae,JUMPING SHIP,3085
2022-07-27 21:21,Dave,Lazarus (feat. Boj),204372
2022-07-27 21:24,Cruel Santino,Horses (feat. Tomi Thomas & Bris B),201599
2022-07-27 21:27,Asake,Omo Ope (feat. Olamide),166152
2022-07-27 21:30,Cruel Santino,Morocco,186696
2022-07-27 21:32,SPINALL,PALAZZO,118579
2022-07-27 21:35,melvitto,Come Over,165230
2022-07-27 21:37,Cruel Santino,Maria,133999
2022-07-27 21:40,Cruel Santino,WAY OF THE SERPENT,181345
2022-07-27 21:44,melvitto,Wait For You (feat. Oxlade),254314
2022-07-27 21:47,Cruel Santino,End Of The Wicked (feat. Octavian),186340
2022-07-27 21:50,Cruel Santino,BORN AGAIN (feat. Amaarae),183845
2022-07-27 21:53,BrisB,Supa Sigh,47463
2022-07-27 21:55,Oxlade,HOLD ON,151455
2022-07-27 21:58,Cruel Santino,HEATING ROCKS,171577
2022-07-27 22:00,DRB Lasgidi,Softly,76202
2022-07-27 23:38,DRB Lasgidi,Softly,225978
2022-07-27 23:41,Fireboy DML,Bandana,178224
2022-07-27 23:41,Cruel Santino,BEAUTIFUL NOTHING (feat. Gus Dapperton),2378
2022-07-27 23:44,Cruel Santino,Sparky,143999
2022-07-27 23:48,Cruel Santino,Freaky,256365
2022-07-27 23:51,Cruel Santino,Turn Down Mami,181131
2022-07-27 23:55,Boj,Omo Pastor,224745
2022-07-27 23:57,Oxlade,KU LO SA - A COLORS SHOW,147579
2022-07-28 00:00,SPINALL,Pressure,163479
2022-07-28 00:02,Gabzy,As Friends,127380
2022-07-28 15:05,Cruel Santino,Horses (feat. Tomi Thomas & Bris B),730
2022-07-28 15:05,Fireboy DML,Bandana,290
2022-07-28 15:08,Fireboy DML,Bandana,178224
2022-07-28 15:12,WSTRN,Night & Day,200114
2022-07-28 15:16,AKA,"All Eyes on Me (feat. Burna Boy, Da L.E.S. & JR)",258105
2022-07-28 15:20,Mabel,One Shot,232293
2022-07-28 15:23,Octavian,Bet (feat. Skepta & Michael Phantom),169210
2022-07-28 15:25,Octavian,Rari (feat. Future),125511
2022-07-28 15:27,Peruzzi,Somebody Baby,139635
2022-07-28 15:30,Doja Cat,Been Like This,177372
2022-07-28 15:41,French Montana,No Stylist (feat. Drake),47194
2022-07-28 15:43,Wizkid,One For Me (feat. Ty Dolla $ign),148760
2022-07-28 15:47,Burna Boy,Wetin Dey Sup,217652
2022-07-28 15:50,Kida Kudz,Bounce (feat. Wiley),219374
2022-07-28 15:53,Octavian,Papi Chulo,161667
2022-07-28 15:53,6LACK,Pretty Little Fears (feat. J. Cole),5349
2022-07-28 15:58,6ix9ine,TROLLZ (with Nicki Minaj),202665
2022-07-28 16:02,Rihanna,Shut Up And Drive,410
2022-07-28 16:02,Skepta,Energy (Stay Far Away),75412
2022-07-28 16:02,Steel Banglez,Your Lovin' (feat. MØ & Yxng Bane),2370
2022-07-28 16:02,Stay Flee Get Lizzy,Ay Caramba,7270
2022-07-28 16:06,Show Dem Camp,True Story,227900
2022-07-28 16:09,Rema,Are You There?,193379
2022-07-28 16:12,Fireboy DML,Lifestyle,152940
2022-07-28 16:15,Sean Paul,Shot & Wine,208352
2022-07-28 16:16,Unknown T,Throwback (with Crazy Cousinz),990
2022-07-28 16:16,Chris Brown,Fine China,40380
2022-07-28 16:19,Wizkid,Ginger (feat. Burna Boy),196146
2022-07-28 16:24,AKA,Fela In Versace,328084
2022-07-28 16:28,Burna Boy,No Fit Vex,221359
2022-07-28 16:41,King Promise,Selfish,2700
2022-07-28 16:41,DeJ Loaf,No Fear,1020
2022-07-28 16:41,Chris Brown,Fine By Me,0
2022-07-28 16:41,R2Bees,Plantain Chips,190813
2022-07-28 16:44,DeJ Loaf,No Fear,169852
2022-07-28 16:45,Chris Brown,Fine By Me,25245
2022-07-28 16:45,Jidenna,Boomerang,2270
2022-07-28 16:49,Doja Cat,Say So / Like That (Mashup),1440
2022-07-28 16:49,Drake,Way 2 Sexy (with Future & Young Thug),248570
2022-07-28 16:49,Travis Scott,STARGAZING,60
2022-07-28 16:49,Tropkillaz,Dame Mais,1120
2022-07-28 16:51,Young T & Bugsey,Bully Beef (feat. Fredo),136533
2022-07-28 16:54,J Hus,Dem Boy Paigon,159319
2022-07-28 16:55,DJ Tunez,Cool Me Down (feat. Wizkid),590
2022-07-28 16:55,Mr Eazi,Short Skirt,110
2022-07-28 16:55,JACKBOYS,WHAT TO DO? (feat. Don Toliver),58812
2022-07-28 16:55,Michael Jackson,Break of Dawn,0
2022-07-28 16:55,Afro B,Condo,440
2022-07-28 16:55,Guru Nkz,Alkayida (Boys Abre),790
2022-07-28 16:55,Maleek Berry,For My People (feat. Sneakbo),390
2022-07-28 16:55,Victony,kolomental,880
2022-07-28 16:58,Demarco,Backaz,182413
2022-07-28 17:01,Don Toliver,Can't Feel My Legs,180674
2022-07-28 17:04,Travis Scott,BUTTERFLY EFFECT,64067
2022-07-28 17:07,Rema,Soundgasm,204754
2022-07-28 17:10,Skiibii,Baddest Boy,141598
2022-07-28 17:13,Omarion,I'm Sayin' (feat. Rich Homie Quan),202199
2022-07-28 17:15,Prettyboy D-O,Terminate,142692
2022-07-28 17:16,Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),2180
2022-07-28 17:16,Ms Banks,Snack,1200
2022-07-28 17:16,Davido,I Got a Friend (feat. Mayorkun & Sho Madjozi),2260
2022-07-28 17:16,DaBaby,BOP,18880
2022-07-28 17:20,Davido,I Got a Friend (feat. Mayorkun & Sho Madjozi),278570
2022-07-28 17:21,Ms Banks,Snack,60778
2022-07-28 18:09,Mut4y,Commando (feat. Wizkid & Ceeza Milli),11836
2022-07-28 18:09,Ms Banks,Snack,149081
2022-07-28 18:12,Rexxie,KPK (Ko Por Ke),191721
2022-07-28 18:16,Sugarboy,Hola Hola,222196
2022-07-28 18:20,NSG,Options,240081
2022-07-28 18:22,ESSIE GANG,Pattern Chanel,149946
2022-07-28 18:26,Ms Banks,Bad B Bop,219568
2022-07-28 18:29,Stony,Pon U Ruff,205677
2022-07-28 18:32,Pop Smoke,What You Know Bout Love,159999
2022-07-28 18:35,Cuppy,Cold Heart Killer,160291
2022-07-28 18:35,Sarz,SADE,25060
2022-07-28 18:38,Falz,Soft Work,205505
2022-07-28 18:41,Runtown,Tradition,153468
2022-07-28 18:47,Ariana Grande,sweetener,71411
2022-07-28 23:26,Ariana Grande,sweetener,137068
2022-07-28 23:29,TKO,Club Soda,189956
2022-07-28 23:33,Nicki Minaj,Easy (feat. Gucci Mane & Rocko),245524
2022-07-28 23:37,Jhené Aiko,The Worst,227274
2022-07-28 23:37,Odunsi (The Engine),Tipsy (feat. RAYE),3090
2022-07-28 23:40,Steel Banglez,"Bad (feat. Yungen, MoStack, Mr Eazi & Not3s)",204831
2022-07-28 23:44,NSG,Expensive,207025
2022-07-28 23:47,R2Bees,Tonight (feat. Wizkid),211826
2022-07-28 23:49,Baby Keem,Extra,97620
2022-07-28 23:51,Aya Nakamura,Djadja,171132
2022-07-28 23:54,Chop Daily,My Touch,179443
2022-07-28 23:57,Lorde,Green Light,3328
2022-07-28 23:57,Burna Boy,Toni-Ann Singh (feat. Popcaan),175676
2022-07-28 23:58,Nicki Minaj,Gotta Go Hard (feat. Lil Wayne),13770
2022-07-29 00:01,Cruel Santino,Rapid Fire,191999
2022-07-29 00:04,Rich The Kid,Plug Walk (with Mabel) - Mabel Remix,205349
2022-07-29 00:08,Normani,Wild Side (feat. Cardi B),209475
2022-07-29 00:11,Major Lazer,Tied Up,187332
2022-07-29 00:14,Dave,Lazarus (feat. Boj),204372
2022-07-29 00:18,Nicki Minaj,Favorite,242946
2022-07-29 00:38,Fireboy DML,Sound,134272
2022-07-29 00:42,RDX,Kotch,195317
2022-07-29 01:09,RDX,Kotch,195317
2022-07-29 01:13,Cruel Santino,Horses (feat. Tomi Thomas & Bris B),201599
2022-07-29 01:14,J Hus,Dem Boy Paigon,36338
2022-07-29 01:17,Ruger,WeWe,173616
2022-07-29 01:19,Chris Brown,Call Me Every Day (feat. Wizkid),146839
2022-07-29 01:21,Skiibii,Trenches,114739
2022-07-29 01:23,Oxlade,KU LO SA - A COLORS SHOW,147579
2022-07-29 01:28,DJ Khaled,"Gold Slugs (feat. Chris Brown, August Alsina & Fetty Wap)",258599
2022-07-29 01:31,Big Sean,Lithuania (feat. Travis Scott),199249
2022-07-29 01:34,Don Toliver,Situation,140963
2022-07-29 01:37,DeJ Loaf,No Fear,169852
2022-07-29 01:39,Major Lazer,Boom,115995
2022-07-29 01:39,Show Dem Camp,Up To You - Ikon Mix,1670
2022-07-29 01:42,Ruger,WeWe,173616
2022-07-29 01:45,Fireboy DML,Bandana,178224
2022-07-29 01:50,Cruel Santino,Horses (feat. Tomi Thomas & Bris B),201599
2022-07-29 01:53,Sean Kingston,Letting Go (Dutty Love) featuring Nicki Minaj (feat. Nicki Minaj),230599
2022-07-29 01:56,Chris Brown,Call Me Every Day (feat. Wizkid),146839
2022-07-29 01:58,Skiibii,Trenches,145999
2022-07-29 02:01,Oxlade,KU LO SA - A COLORS SHOW,147579
2022-07-29 02:05,DJ Khaled,"Gold Slugs (feat. Chris Brown, August Alsina & Fetty Wap)",258599
2022-07-29 02:08,Big Sean,Lithuania (feat. Travis Scott),199249
2022-07-29 02:12,DeJ Loaf,No Fear,9258
2022-07-29 02:12,Major Lazer,Boom,4880
2022-07-29 02:12,Show Dem Camp,Up To You - Ikon Mix,840
2022-07-29 02:12,Don Toliver,Situation,140963
2022-07-29 02:15,Burna Boy,Rollercoaster (feat. J Balvin),187268
2022-07-29 02:18,Burna Boy,For My Hand (feat. Ed Sheeran),159123
2022-07-29 02:21,Burna Boy,Solid (feat. Blxst & Kehlani),195134
2022-07-29 02:24,Burna Boy,Toni-Ann Singh (feat. Popcaan),175676
2022-07-29 02:26,Burna Boy,Dirty Secrets,151855
2022-07-29 02:30,Burna Boy,Different Size (feat. Victony),209968
2022-07-29 02:33,Victony,All Power,192284
2022-07-29 02:36,Justin Bieber,Honest (feat. Don Toliver),148114
2022-07-29 02:36,Victony,kolomental,1130
2022-07-29 02:37,Robinson,Ayo Girl (Fayahh Beat) [feat. Rema],1590
2022-07-29 02:40,KTIZO,Jolene,175000
2022-07-29 02:41,Victony,kolomental,12900
2022-07-29 02:44,Lil Kesh,Don't Call Me (feat. Zinoleesky),178982
2022-07-29 02:49,Cruel Santino,FINAL CHAMPION,184598
2022-07-29 02:52,Skiibii,Trenches,145999
2022-07-29 02:55,melvitto,Gentility,225729
2022-07-29 02:59,Victony,All Power,192284
2022-07-29 03:01,Cruel Santino,DEADMAN BONE (feat. Koffee),171537
2022-07-29 03:05,Reekado Banks,Ozumba Mbadiwe,212636
2022-07-29 03:08,Ruger,WeWe,173616
2022-07-29 03:11,Burna Boy,Different Size (feat. Victony),209967
2022-07-29 03:12,Pheelz,Gobe,2925
2022-07-29 03:12,Victony,Pray,27651
2022-07-29 03:18,SPINALL,Pressure,696
2022-07-29 03:18,Cheque,Dangerous (feat. Ayra Starr),43746
2022-07-29 03:21,Victony,Chop & Slide,928
2022-07-29 03:21,NSG,Roadblock,301
2022-07-29 03:21,Cruel Santino,BORN AGAIN (feat. Amaarae),177748
2022-07-29 03:22,Costa Titch,Big Flexa,139
2022-07-29 03:22,Ajebutter22,King of Parole,2507
2022-07-29 03:22,Ajebutter22,King of Parole,0
2022-07-29 03:22,Pheelz,Wayward Girl,208
2022-07-29 03:22,Victony,Fasta,417
2022-07-29 03:22,Victony,Fasta,208
2022-07-29 03:24,PsychoYP,MIDLIFE CRISIS,131477
2022-07-29 03:28,Show Dem Camp,True Story,234704
2022-07-29 03:31,R2Bees,Tinkerbell (feat. Wizkid),183499
2022-07-29 03:33,Nonso Amadi,Different (With Majid Jordan),146399
2022-07-29 03:36,Cruel Santino,WAR IN THE TRENCHES,157290
2022-07-29 03:37,Ceeza Milli,Shayo,79919
2022-07-29 19:24,Ruger,WeWe,173616
2022-07-29 19:27,Fireboy DML,Bandana,178224
2022-07-29 19:31,Cruel Santino,Horses (feat. Tomi Thomas & Bris B),201599
2022-07-29 19:31,Sean Kingston,Letting Go (Dutty Love) featuring Nicki Minaj (feat. Nicki Minaj),24833
2022-07-29 19:34,Rema,Oroma Baby,209696
2022-07-29 19:37,SPINALL,Jabole,165299
2022-07-29 19:41,Rowlene,Hypnotise,215734
2022-07-29 19:45,SPINALL,PALAZZO,186001
2022-07-29 19:45,Maleek Berry,For My People (feat. Sneakbo),2569
2022-07-29 19:48,Maleek Berry,The Matter (feat. Wizkid),198058
2022-07-29 19:52,Geko,"Right Here (feat. Mr Eazi, Maleek Berry & Eugy)",166699
2022-07-29 19:56,Dave,Lazarus (feat. Boj),204372
2022-07-29 19:56,Ariana Grande,sweetener,4155
2022-07-29 19:59,R2Bees,Tinkerbell (feat. Wizkid),183499
2022-07-29 20:01,PsychoYP,MIDLIFE CRISIS,131477
2022-07-29 20:05,Rema,Carry,222189
2022-07-29 20:08,Rema,Time N Affection,175927
2022-07-29 20:10,Boj,Money & Laughter,151167
2022-07-29 20:16,Rema,Addicted,270994
2022-07-29 20:23,Nana Rogues,Don't Stress,116624
2022-07-29 20:27,Rema,Hold Me,249956
2022-07-29 20:29,Cruel Santino,BORN AGAIN (feat. Amaarae),139381
2022-07-29 20:32,Cruel Santino,FINAL CHAMPION,137760
2022-07-29 20:34,Cruel Santino,DEADMAN BONE (feat. Koffee),171537
2022-07-29 20:38,Reekado Banks,Ozumba Mbadiwe,212636
2022-07-29 20:41,melvitto,Usual,167638
2022-07-29 20:43,Skiibii,Baddest Boy,108181
2022-07-29 21:30,Skiibii,Baddest Boy,33432
2022-07-29 21:34,L.A.X,Run Away,188812
2022-07-29 21:37,Fireboy DML,Shadé,209453
2022-07-29 21:40,Mut4y,Bad,199999
2022-07-29 21:44,Pa Salieu,Style & Fashion (feat. Obongjayar),73532
2022-07-29 21:44,Azanti,Time Difference,2020
2022-07-29 21:47,RDX,Broad Out - Raw,186759
2022-07-29 21:50,Runtown,Tradition,153468
2022-07-29 21:53,SPINALL,Pressure,163479
2022-07-29 21:55,Glass Animals,Heat Waves,575
2022-07-29 21:59,Kendrick Lamar,Poetic Justice,250600
2022-07-29 22:02,RDX,Kotch,195317
2022-07-29 22:06,Maleek Berry,The Matter (feat. Wizkid),198058
2022-07-29 22:09,Datcha Dollar'z,A pa tay,0
2022-07-29 22:09,RDX,Broad Out - Raw,186559
2022-07-29 22:09,DING DONG,Fling,0
2022-07-29 22:14,RDX,Broad Out - Raw,1090
2022-07-29 22:14,RDX,Broad Out - Raw,3330
2022-07-29 22:14,RDX,Broad Out - Raw,1530
2022-07-29 22:14,May D,Gat Me High,0
2022-07-29 22:16,Ruger,WeWe,54290
2022-07-29 22:18,Burna Boy,Toni-Ann Singh (feat. Popcaan),175676
2022-07-29 22:21,Skiibii,Trenches,145999
2022-07-29 22:21,Ruger,Snapchat,10720
2022-07-29 22:23,Cruel Santino,FINAL CHAMPION,129640
2022-07-29 23:57,Cruel Santino,FINAL CHAMPION,187307
2022-07-30 00:01,melvitto,Gentility,225729
2022-07-30 00:04,Victony,kolomental,196999
2022-07-30 00:08,Burna Boy,Different Size (feat. Victony),209968
